121,54
272,223
76,311
24,121
84,172
115,239
175,290
18,306
73,13
114,14
174,65
265,183
77,132
168,250
75,59
228,301
176,111
314,75
267,229
38,177
126,24
79,178
170,296
225,3
68,19
128,70
188,121
279,239
320,240
31,137
91,188
70,65
182,306
223,307
130,116
278,14
181,81
179,8
220,9
280,60
82,75
123,76
235,317
183,127
274,245
26,143
86,194
177,312
232,19
273,20
135,86
88,240
286,255
234,65
46,14
137,132
285,30
238,184
1,271
288,301
40,199
100,250
227,25
287,76
3,317
89,91
42,245
190,143
281,261
93,210
239,35
192,189
54,255
95,256
155,307
241,81
301,132
53,30
144,148
204,199
245,200
295,317
47,215
107,266
148,267
146,194
294,92
49,261
109,312
197,159
257,210
236,87
296,138
7,35
48,36
139,154
199,205
259,256
9,81
102,272
248,97
289,98
201,251
60,46
13,200
151,164
104,318
63,317
252,216
159,25
250,143
2,41
62,92
153,210
213,261
254,262
56,277
4,87
243,103
303,154
14,51
55,52
206,221
154,31
266,272
113,30
305,200
16,97
57,98
117,149
208,267
20,216
166,41
207,42
226,92
317,210
69,108
110,109
129,159
160,226
108,36
220,277
11,103
71,154
219,52
310,170
318,31
122,119
34,272
120,46
161,47
273,288
221,98
312,216
23,113
64,114
124,165
215,283
27,232
25,159
173,57
214,58
272,36
76,124
29,278
115,52
175,103
268,294
276,155
78,170
138,221
41,288
168,63
319,232
267,42
131,181
222,299
170,109
230,160
73,176
133,227
279,52
320,53
36,294
91,1
182,119
223,120
283,171
314,238
85,186
126,187
186,238
184,165
48,304
87,232
235,130
188,284
274,58
45,6
86,7
177,125
237,176
297,227
80,192
140,243
200,294
286,68
43,310
98,17
189,135
142,289
290,187
1,84
288,114
40,12
193,254
100,63
251,232
292,233
3,130
94,248
42,58
154,299
195,300
281,74
93,23
244,192
192,2
304,243
54,68
147,259
207,310
155,120
95,69
246,238
58,187
89,254
149,305
204,12
245,13
295,130
47,28
107,79
148,80
198,197
239,198
146,7
299,249
10,146
51,147
101,264
49,74
109,125
202,316
257,23
301,295
12,192
158,17
199,18
259,69
61,84
102,85
162,136
253,254
201,64
313,305
5,152
13,13
63,130
104,131
211,28
252,29
255,300
7,198
114,95
67,249
153,23
213,74
254,75
306,265
56,90
116,141
157,142
176,192
267,310
308,311
19,208
60,209
79,259
206,34
266,85
305,13
21,254
169,152
260,270
208,80
72,219
20,29
70,146
111,147
171,198
262,316
317,23
14,214
74,265
160,39
220,90
261,91
32,39
123,157
164,158
26,224
34,85
125,203
273,101
226,255
312,29
28,270
215,96
275,147
27,45
118,163
178,214
238,265
217,142
81,281
29,91
120,209
180,260
268,107
23,276
138,34
231,225
229,152
270,153
41,101
132,219
173,220
233,271
319,45
35,286
76,287
134,265
222,112
282,163
92,39
185,230
133,40
224,158
284,209
36,107
96,158
127,225
187,276
30,292
145,50
186,51
236,168
277,169
48,117
139,235
87,45
240,287
188,97
50,163
289,179
297,40
13,281
80,5
140,56
200,107
291,225
43,123
103,174
194,292
142,102
6,241
4,168
45,169
105,220
193,67
251,45
292,46
8,287
94,61
154,112
195,113
286,231
57,179
98,180
189,298
244,5
304,56
1,247
59,225
147,72
207,123
205,50
298,241
246,51
110,190
89,67
108,117
149,118
209,169
300,287
11,184
52,185
112,236
198,10
239,11
299,62
15,303
54,231
161,128
202,129
293,247
301,108
64,195
12,5
163,174
204,175
66,241
107,242
214,139
167,293
253,67
313,118
65,16
156,134
216,185
257,186
276,236
307,303
255,113
119,252
67,62
158,180
306,78
22,319
61,247
121,298
176,5
267,123
308,124
19,21
79,72
170,190
211,191
271,242
73,257
21,67
114,258
174,309
260,83
320,134
72,32
75,303
223,201
171,11
264,202
314,319
14,27
126,268
74,78
165,196
225,247
68,263
128,314
315,140
26,37
70,309
125,16
218,207
278,258
226,68
317,186
80,273
28,83
88,134
129,135
179,252
220,253
280,304
32,202
82,319
123,320
178,27
269,145
81,94
141,145
172,212
120,22
232,263
180,73
273,264
42,139
83,140
231,38
234,309
46,258
132,32
173,33
192,83
233,84
285,274
35,99
95,150
136,151
134,78
227,269
287,320
39,218
37,145
185,43
284,22
148,161
127,38
239,279
187,89
247,140
30,105
90,156
150,207
53,274
139,48
92,202
240,100
143,167
201,145
242,146
13,94
44,161
104,212
145,213
291,38
7,279
48,280
194,105
254,156
6,54
97,172
157,223
105,33
196,151
60,290
8,100
99,218
159,269
286,44
2,285
189,111
208,161
249,162
309,213
1,60
111,228
59,38
152,229
212,280
298,54
251,208
14,295
55,296
110,3
113,274
154,275
261,172
302,173
300,100
164,239
112,49
203,167
263,218
304,219
15,116
106,234
166,285
207,286
293,60
205,213
64,8
17,162
108,280
256,178
316,229
66,54
219,296
167,106
217,223
258,224
318,275
29,172
120,290
161,291
276,49
307,116
119,65
210,183
270,234
311,235
22,132
61,60
173,301
121,111
214,302
272,280
24,178
84,229
115,296
170,3
211,4
271,55
73,70
114,71
174,122
265,240
77,189
75,116
168,307
223,14
264,15
176,168
314,132
267,286
38,234
79,235
126,81
165,9
225,60
68,76
128,127
188,178
279,296
320,297
31,194
91,245
177,19
218,20
130,173
278,71
80,86
33,240
181,138
179,65
220,66
280,117
32,15
82,132
142,183
183,184
274,302
45,250
86,251
172,25
232,76
273,77
292,127
135,143
195,194
286,312
234,122
98,261
46,71
137,189
285,87
40,256
100,307
227,82
287,133
39,31
89,148
42,302
190,200
281,318
93,267
239,92
192,246
51,41
54,312
95,313
150,20
241,138
301,189
53,87
144,205
92,15
204,256
245,257
47,272
146,251
294,149
197,216
145,26
104,25
257,267
236,144
255,194
296,195
7,92
48,93
158,261
199,262
259,313
9,138
157,36
248,154
289,155
201,308
308,205
60,103
13,257
151,221
99,31
211,272
252,273
159,82
250,200
2,98
62,149
153,267
213,318
254,319
309,26
111,41
152,42
264,283
212,93
243,160
303,211
14,108
113,87
206,278
305,257
16,154
164,52
117,206
263,31
20,273
106,47
166,98
226,149
317,267
69,165
129,216
160,283
108,93
316,42
32,283
11,160
71,211
219,109
217,36
258,37
310,227
318,88
122,176
120,103
161,104
221,155
312,273
23,170
64,171
124,222
270,47
311,48
27,289
173,114
214,115
272,93
76,181
84,42
115,109
175,160
276,212
18,176
78,227
138,278
224,52
265,53
77,2
127,119
168,120
228,171
319,289
267,99
30,186
38,47
131,238
79,48
277,63
230,217
92,283
133,284
279,109
320,110
31,7
91,58
182,176
223,177
242,227
283,228
85,243
33,53
145,294
186,295
184,222
87,289
235,187
274,115
45,63
86,64
177,182
237,233
297,284
80,249
140,300
195,7
286,125
98,74
189,192
137,2
290,244
1,141
288,171
40,69
193,311
100,120
191,238
251,289
292,290
3,187
94,305
42,115
190,13
281,131
93,80
244,249
192,59
304,300
147,316
95,126
54,125
155,177
205,294
246,295
301,2
58,244
89,311
144,18
245,70
295,187
47,85
107,136
148,137
198,254
146,64
258,305
299,306
239,255
10,203
51,204
49,131
197,29
109,182
257,80
255,7
296,8
12,249
158,74
199,75
311,316
259,126
61,141
102,142
162,193
253,311
308,18
5,209
65,260
13,70
63,187
151,34
211,85
252,86
250,13
114,152
67,306
153,80
213,131
56,147
116,198
264,96
176,249
303,24
19,265
79,316
206,91
266,142
305,70
21,311
169,209
117,19
208,137
72,276
20,86
70,203
171,255
317,80
14,271
129,29
160,96
220,147
261,148
32,96
123,214
164,215
71,24
310,40
26,281
34,142
125,260
273,158
226,312
312,86
124,35
215,153
275,204
27,102
118,220
25,29
178,271
217,199
29,148
227,163
268,164
180,317
276,25
39,112
78,40
138,91
231,282
229,209
270,210
319,102
131,51
222,169
282,220
230,30
185,287
133,97
92,96
224,215
284,266
36,164
96,215
127,282
242,40
283,41
85,56
145,107
186,108
236,225
184,35
277,226
48,174
139,292
87,102
50,220
289,236
237,46
297,97
80,62
140,113
200,164
291,282
43,180
103,231
189,5
142,159
6,298
4,225
45,226
193,124
105,277
243,241
191,51
251,102
292,103
94,118
154,169
195,170
286,288
57,236
98,237
244,62
304,113
1,304
59,282
147,129
207,180
298,298
246,108
205,107
17,56
58,57
110,247
108,174
149,175
209,226
52,242
112,293
198,67
258,118
299,119
51,17
101,134
161,185
202,186
293,304
64,252
12,62
163,231
311,129
66,298
214,196
162,6
253,124
313,175
5,22
65,73
156,191
276,293
255,170
119,309
67,119
158,237
306,135
61,304
116,11
176,62
267,180
308,181
19,78
79,129
170,247
211,248
271,299
21,124
114,315
169,22
260,140
72,89
70,16
111,17
223,258
264,259
171,68
262,186
14,84
33,134
74,135
165,253
225,304
68,320
123,27
164,28
274,196
315,197
26,94
177,263
125,73
218,264
278,315
226,125
317,243
28,140
88,191
129,192
179,309
275,17
32,259
118,33
178,84
238,135
269,202
81,151
141,202
172,269
232,320
180,130
42,196
83,197
231,95
229,22
46,315
132,89
192,140
233,141
35,156
95,207
136,208
134,135
282,33
39,275
37,202
185,100
245,151
224,28
284,79
148,218
96,28
127,95
187,146
247,197
51,285
30,162
90,213
150,264
236,38
277,39
139,105
92,259
240,157
143,224
50,33
201,202
242,203
289,49
13,151
44,218
104,269
145,270
291,95
103,44
194,162
254,213
6,111
4,38
97,229
157,280
105,90
45,39
243,54
196,208
55,3
8,157
99,275
305,151
57,49
98,50
117,100
208,218
249,219
309,270
1,117
20,167
111,285
152,286
59,95
298,111
110,60
261,229
209,39
302,230
300,157
11,54
52,55
164,296
112,106
203,224
263,275
15,173
106,291
205,270
293,117
64,65
17,219
163,44
256,235
316,286
66,111
214,9
167,163
217,280
258,281
29,229
156,4
216,55
276,106
307,173
119,122
210,240
158,50
270,291
311,292
22,189
61,117
121,168
24,235
84,286
170,60
211,61
271,112
73,127
114,128
174,179
224,296
265,297
320,4
36,245
77,246
75,173
223,71
176,225
264,72
314,189
126,138
38,291
79,292
165,66
277,307
68,133
128,184
188,235
274,9
315,10
31,251
91,302
177,76
130,230
218,77
278,128
80,143
33,297
181,195
88,4
179,122
280,174
82,189
142,240
183,241
269,15
45,307
86,308
141,15
172,82
232,133
292,184
135,200
83,10
42,9
195,251
234,179
98,318
46,128
137,246
285,144
40,313
95,20
136,21
227,139
287,190
39,88
89,205
37,15
190,257
148,31
239,149
192,303
51,98
49,25
90,26
150,77
241,195
301,246
53,144
144,262
92,72
204,313
245,314
102,36
143,37
146,308
294,206
242,16
201,15
5,103
44,31
104,82
197,273
145,83
255,251
296,252
7,149
48,150
67,200
158,318
199,319
254,26
9,195
97,42
157,93
248,211
196,21
308,262
60,160
151,278
99,88
159,139
2,155
62,206
208,31
249,32
309,83
111,98
152,99
212,150
243,217
303,268
14,165
55,166
113,144
261,42
302,43
305,314
16,211
164,109
117,263
203,37
263,88
106,104
166,155
226,206
205,83
69,222
17,32
129,273
108,150
256,48
316,99
11,217
219,166
310,284
217,93
258,94
318,145
122,233
29,42
120,160
161,161
221,212
23,227
64,228
83,278
124,279
210,53
270,104
311,105
22,2
25,273
173,171
214,172
272,150
76,238
24,48
136,289
84,99
115,166
175,217
276,269
18,233
78,284
224,109
265,110
36,58
77,59
127,176
168,177
228,228
176,38
314,2
30,243
131,295
38,104
186,2
277,120
230,274
279,166
31,64
91,115
182,233
130,43
242,284
283,285
85,300
33,110
181,8
184,279
82,2
142,53
183,54
274,172
45,120
86,121
177,239
237,290
80,306
135,13
195,64
286,182
98,131
189,249
137,59
290,301
1,198
288,228
40,126
100,177
191,295
287,3
3,244
89,18
42,172
149,69
190,70
281,188
52,136
93,137
244,306
192,116
54,182
95,183
202,80
155,234
293,198
241,8
301,59
17,300
58,301
144,75
204,126
245,127
295,244
47,142
107,193
148,194
167,244
198,311
146,121
294,19
10,260
51,261
49,188
109,239
197,86
257,137
255,64
296,65
12,306
67,13
158,131
199,132
259,183
61,198
102,199
9,8
248,24
308,75
5,266
65,317
151,91
63,244
211,142
252,143
250,70
114,209
62,19
153,137
213,188
56,204
116,255
264,153
176,306
243,30
303,81
206,148
266,199
305,127
68,214
16,24
169,266
117,76
208,194
20,143
70,260
111,261
130,311
171,312
226,19
317,137
69,35
129,86
160,153
220,204
261,205
32,153
123,271
164,272
71,81
310,97
34,199
122,46
125,317
273,215
180,24
221,25
312,143
23,40
83,91
124,92
215,210
275,261
27,159
25,86
118,277
233,35
76,51
136,102
227,220
268,221
175,30
276,82
39,169
18,46
78,97
138,148
229,266
41,215
228,41
319,159
30,56
131,108
222,226
282,277
230,87
92,153
133,154
224,272
36,221
96,272
182,46
242,97
283,98
85,113
145,164
186,165
236,282
184,92
277,283
48,231
87,159
235,57
50,277
177,52
289,293
196,102
237,103
297,154
80,119
99,169
140,170
200,221
2,236
43,237
103,288
189,62
142,216
249,113
290,114
1,11
288,41
45,283
152,180
193,181
243,298
191,108
251,159
292,160
55,247
94,175
154,226
195,227
302,124
281,1
57,293
98,294
244,119
304,170
147,186
207,237
155,47
205,164
293,11
246,165
17,113
58,114
110,304
108,231
149,232
209,283
295,57
11,298
52,299
107,6
167,57
198,124
258,175
299,176
10,73
101,191
49,1
161,242
109,52
64,309
12,119
163,288
311,186
61,11
102,12
214,253
162,63
253,181
313,232
5,79
65,130
156,248
63,57
216,299
255,227
18,314
114,22
67,176
158,294
213,1
306,192
56,17
116,68
176,119
267,237
308,238
79,186
170,304
211,305
266,12
68,27
21,181
169,79
260,197
208,7
320,248
72,146
70,73
223,315
264,316
171,125
130,124
262,243
33,191
74,192
165,310
220,17
261,18
280,68
123,84
183,135
274,253
315,254
26,151
86,202
34,12
177,320
125,130
273,28
28,197
88,248
215,23
275,74
118,90
178,141
238,192
269,259
81,208
141,259
227,33
180,187
268,34
42,253
83,254
231,152
229,79
41,28
132,146
192,197
233,198
35,213
95,264
136,265
282,90
37,259
185,157
245,208
224,85
284,136
36,34
148,275
96,85
127,152
146,202
187,203
247,254
30,219
49,269
90,270
236,95
277,96
296,146
48,44
139,162
92,316
199,213
240,214
102,280
50,90
143,281
289,106
201,259
242,260
13,208
44,275
252,224
200,34
291,152
2,49
43,50
103,101
194,219
254,270
6,168
97,286
4,95
105,147
243,111
196,265
55,60
8,214
154,39
305,208
57,106
208,275
249,276
20,224
59,152
207,50
298,168
110,117
108,44
149,45
261,286
209,96
302,287
300,214
11,111
52,112
112,163
203,281
15,230
101,4
161,55
202,56
64,122
17,276
163,101
256,292
66,168
214,66
167,220
313,45
29,286
115,60
156,61
216,112
276,163
307,230
255,40
18,127
119,179
210,297
265,4
306,5
22,246
168,71
121,225
267,50
308,51
24,292
170,117
211,118
230,168
271,169
73,184
133,235
174,236
260,10
320,61
36,302
77,303
75,230
223,128
264,129
283,179
314,246
262,56
126,195
33,4
186,246
74,5
165,123
225,174
68,190
128,241
188,292
274,66
315,67
31,308
86,15
177,133
130,287
218,134
278,185
80,200
28,10
88,61
181,252
179,179
280,231
82,246
142,297
183,298
238,5
269,72
81,21
141,72
172,139
232,190
292,241
135,257
42,66
195,308
83,67
234,236
46,185
137,303
285,201
192,10
233,11
35,26
95,77
136,78
134,5
246,246
287,247
227,196
39,145
89,262
37,72
149,313
190,314
245,21
148,88
239,206
146,15
299,257
247,67
187,16
51,155
49,82
90,83
150,134
241,252
301,303
53,201
144,319
199,26
240,27
102,93
143,94
294,263
201,72
5,160
13,21
44,88
104,139
252,37
255,308
296,309
7,206
67,257
194,32
254,83
9,252
97,99
157,150
248,268
196,78
308,319
60,217
8,27
99,145
159,196
250,314
62,263
208,88
249,89
309,140
20,37
111,155
152,156
212,207
243,274
14,222
55,223
113,201
261,99
302,100
300,27
16,268
164,166
117,320
203,94
263,145
15,43
106,161
166,212
226,263
205,140
312,37
69,279
17,89
215,104
256,105
316,156
27,53
118,171
219,223
167,33
217,150
258,151
318,202
122,290
29,99
120,217
268,115
221,269
180,268
307,43
23,284
210,110
270,161
311,162
22,59
173,228
121,38
233,279
76,295
24,105
84,156
115,223
175,274
18,290
133,48
174,49
224,166
265,167
36,115
77,116
127,233
168,234
75,43
228,285
314,59
30,300
126,8
38,161
186,59
277,177
68,3
128,54
279,223
31,121
91,172
182,290
130,100
80,13
33,167
181,65
280,44
82,59
142,110
183,111
235,301
274,229
45,177
86,178
177,296
232,3
292,54
135,70
195,121
286,239
234,49
98,188
189,306
137,116
285,14
1,255
288,285
40,183
100,234
246,59
287,60
3,301
58,8
89,75
149,126
190,127
281,245
52,193
93,194
239,19
299,70
54,239
202,137
155,291
293,255
241,65
301,116
53,14
144,132
295,301
47,199
107,250
167,301
146,178
294,76
10,317
49,245
197,143
109,296
257,194
255,121
296,122
7,19
67,70
158,188
199,189
259,240
61,255
9,65
102,256
162,307
248,81
308,132
60,30
151,148
63,301
211,199
159,9
252,200
250,127
2,25
21,75
62,76
153,194
213,245
56,261
116,312
264,210
212,20
243,87
262,137
303,138
14,35
55,36
165,204
113,14
206,205
266,256
305,184
68,271
16,81
117,133
315,148
20,200
70,317
218,215
166,25
317,194
69,92
129,143
160,210
220,261
280,312
32,210
71,138
219,36
310,154
318,15
122,103
34,256
120,30
273,272
221,82
180,81
312,200
23,97
83,148
124,149
215,267
275,318
27,216
25,143
173,41
233,92
272,20
76,108
136,159
115,36
268,278
175,87
39,226
18,103
78,154
138,205
41,272
127,46
168,47
228,98
319,216
30,113
131,165
222,283
230,144
92,210
133,211
36,278
182,103
242,154
283,155
85,170
145,221
186,222
184,149
48,288
87,216
235,114
105,41
196,159
237,160
297,211
8,108
99,226
140,227
200,278
286,52
2,293
43,294
98,1
189,119
249,170
290,171
1,68
288,98
152,237
193,238
100,47
191,165
251,216
55,304
3,114
94,232
154,283
302,181
281,58
52,6
93,7
244,176
304,227
54,52
147,243
207,294
155,104
205,221
293,68
246,222
17,170
58,171
108,288
149,289
295,114
47,12
107,63
167,114
198,181
258,232
299,233
10,130
101,248
49,58
161,299
202,300
109,109
257,7
12,176
158,1
199,2
311,243
259,53
61,68
102,69
214,310
162,120
253,238
313,289
5,136
24,186
65,187
115,304
63,114
156,305
211,12
252,13
114,79
67,233
153,7
265,248
306,249
213,58
77,197
56,74
168,315
116,125
176,176
264,23
267,294
19,192
79,243
165,17
206,18
266,69
68,84
21,238
169,136
260,254
320,305
72,203
70,130
130,181
171,182
218,28
262,300
317,7
33,248
74,249
160,23
220,74
280,125
32,23
123,141
183,192
274,310
315,311
26,208
86,259
34,69
125,187
273,85
312,13
28,254
88,305
215,80
275,131
27,29
118,147
178,198
238,249
269,316
81,265
141,316
227,90
268,91
180,244
39,39
42,310
83,311
138,18
231,209
229,136
41,85
132,203
192,254
233,255
319,29
35,270
134,249
222,96
282,147
37,316
92,23
133,24
245,265
185,214
284,193
36,91
96,142
146,259
187,260
247,311
145,34
186,35
236,152
296,203
48,101
139,219
87,29
199,270
240,271
50,147
201,316
289,163
297,24
13,265
99,39
140,40
252,281
200,91
291,209
2,106
43,107
103,158
194,276
6,225
4,152
152,50
193,51
105,204
243,168
8,271
94,45
154,96
305,265
57,163
117,214
304,40
20,281
59,209
147,56
207,107
298,225
205,34
246,35
110,174
108,101
149,102
209,153
300,271
11,168
71,219
112,220
258,45
299,46
15,287
101,61
161,112
202,113
293,231
312,281
64,179
124,230
163,158
311,56
27,297
66,225
214,123
167,277
253,51
313,102
115,117
156,118
216,169
276,220
307,287
119,236
265,61
306,62
22,303
77,10
168,128
121,282
267,107
19,5
79,56
170,174
271,226
73,241
21,51
133,292
174,293
260,67
320,118
72,16
75,287
223,185
283,236
314,303
262,113
33,61
126,252
186,303
74,62
165,180
225,231
68,247
128,298
183,5
274,123
315,124
26,21
86,72
177,190
218,191
278,242
80,257
28,67
181,309
88,118
179,236
280,288
82,303
137,10
178,11
238,62
269,129
40,77
81,78
141,129
172,196
232,247
180,57
292,298
42,123
83,124
190,21
135,314
231,22
281,139
234,293
93,88
46,242
132,16
192,67
285,258
233,68
35,83
95,134
136,135
155,185
134,62
246,303
287,304
39,202
58,252
89,319
37,129
185,27
245,78
284,6
148,145
239,263
187,73
299,314
247,124
146,72
51,212
49,139
90,140
150,191
241,309
296,16
53,258
139,32
199,83
240,84
102,150
143,151
201,129
294,320
5,217
13,78
44,145
104,196
252,94
291,22
7,263
67,314
194,89
254,140
6,38
56,155
9,309
97,156
157,207
105,17
196,135
60,274
8,84
99,202
159,253
305,78
2,269
21,319
62,320
117,27
208,145
249,146
309,197
20,94
111,212
59,22
152,213
212,264
298,38
14,279
55,280
113,258
261,156
302,157
300,84
164,223
71,32
203,151
263,202
15,100
106,218
166,269
226,320
312,94
124,43
215,161
256,162
316,213
27,110
118,228
66,38
219,280
217,207
29,156
120,274
268,172
276,33
307,100
119,49
210,167
270,218
173,285
121,95
272,264
24,162
84,213
115,280
230,38
271,39
73,54
133,105
174,106
224,223
265,224
36,172
77,173
127,290
75,100
168,291
283,49
314,116
126,65
38,218
186,116
277,234
184,43
225,44
68,60
87,110
128,111
188,162
279,280
31,178
91,229
177,3
130,157
237,54
278,55
218,4
80,70
33,224
140,121
181,122
179,49
280,101
43,188
82,116
142,167
183,168
290,65
45,234
86,235
193,132
105,285
172,9
232,60
292,111
135,127
195,178
286,296
234,106
98,245
137,173
285,71
1,312
40,240
100,291
246,116
287,117
58,65
89,132
149,183
190,184
281,302
52,250
93,251
239,76
299,127
51,25
54,296
202,194
293,312
241,122
301,173
53,71
144,189
204,240
47,256
107,307
146,235
294,133
5,30
49,302
197,200
104,9
257,251
255,178
296,179
7,76
67,127
158,245
199,246
259,297
61,312
102,313
9,122
157,20
248,138
308,189
60,87
151,205
211,256
252,257
159,66
250,184
21,132
62,133
153,251
213,302
309,10
56,318
111,25
264,267
212,77
171,76
262,194
303,195
14,92
74,143
165,261
113,71
206,262
266,313
16,138
164,36
315,205
263,15
106,31
218,272
166,82
226,133
317,251
69,149
129,200
160,267
220,318
316,26
32,267
118,41
71,195
219,93
217,20
310,211
318,72
34,313
122,160
120,87
180,138
221,139
23,154
83,205
124,206
270,31
27,273
25,200
173,98
272,77
76,165
136,216
84,26
115,93
134,143
175,144
39,283
18,160
37,210
78,211
138,262
224,36
265,37
284,87
127,103
168,104
187,154
228,155
319,273
30,170
90,221
38,31
131,222
277,47
230,201
92,267
133,268
240,165
279,93
143,232
91,42
182,160
242,211
283,212
85,227
145,278
186,279
184,206
43,1
87,273
235,171
45,47
105,98
196,216
237,217
297,268
8,165
99,283
140,284
286,109
98,58
189,176
249,227
290,228
1,125
288,155
40,53
152,294
100,104
193,295
191,222
251,273
3,171
94,289
302,238
281,115
52,63
93,64
244,233
